,avg_tem,avg_hum,avg_dew,max_tem,min_tem,max_hum,min_hum,max_hea,Month,date_obj,Year,dep_dew,ran_dew
2722,29.7,52.0,13.7,37.6,13.8,82.0,34.0,37.6,2,2018-02-15,2018,16.0,73.08000000000001
2723,27.9,34.0,1.2,38.2,10.5,81.0,19.0,38.2,2,2018-02-16,2018,26.7,82.02000000000001
2724,34.2,25.0,1.3,44.2,25.3,38.0,16.0,44.2,2,2018-02-17,2018,32.900000000000006,58.82000000000001
2725,40.6,30.0,8.0,49.8,19.7,84.0,17.0,49.8,2,2018-02-18,2018,32.6,86.22
2726,8.5,74.0,1.9,19.7,-2.2,85.0,55.0,19.7,2,2018-02-19,2018,6.6,64.7
2727,5.4,63.0,-5.0,21.8,-9.3,76.0,30.0,21.8,2,2018-02-20,2018,10.4,79.66
2728,11.0,57.0,-2.8,28.2,-4.1,76.0,19.0,28.2,2,2018-02-21,2018,13.8,84.82000000000001
2729,13.7,67.0,3.6,34.9,-1.4,81.0,27.0,34.9,2,2018-02-22,2018,10.1,87.74000000000001
2730,18.8,71.0,10.4,28.1,6.9,85.0,34.0,28.1,2,2018-02-23,2018,8.4,71.56
2731,15.2,48.0,-1.8,20.3,6.5,83.0,31.0,20.3,2,2018-02-24,2018,17.0,64.52000000000001
2732,19.9,37.0,-2.9,26.9,12.6,55.0,23.0,26.9,2,2018-02-25,2018,22.799999999999997,57.81999999999999
2733,29.4,28.0,-0.6,40.9,16.9,45.0,16.0,40.9,2,2018-02-26,2018,30.0,66.44
2734,30.1,32.0,0.9,43.9,14.4,59.0,14.0,43.9,2,2018-02-27,2018,29.200000000000003,77.7
2735,29.6,50.0,12.0,40.3,18.6,77.0,22.0,40.3,2,2018-02-28,2018,17.6,73.5
2736,42.0,59.0,28.1,51.4,34.7,90.0,20.0,51.4,3,2018-03-23,2018,13.899999999999999,73.9
2737,40.9,41.0,16.1,55.1,25.1,75.0,14.0,55.1,3,2018-03-24,2018,24.799999999999997,83.96000000000001
2738,42.7,45.0,21.1,52.2,32.9,84.0,20.0,52.2,3,2018-03-25,2018,21.6,74.34
2739,34.4,71.0,24.0,45.5,25.3,92.0,22.0,45.5,3,2018-03-26,2018,10.399999999999999,77.4
2740,29.8,78.0,23.1,41.2,15.9,90.0,17.0,41.2,3,2018-03-27,2018,6.699999999999999,83.58000000000001
2741,32.0,61.0,18.2,38.9,24.5,89.0,17.0,38.9,3,2018-03-28,2018,13.8,72.32000000000001
2742,28.1,68.0,18.4,40.6,17.2,89.0,38.0,40.6,3,2018-03-29,2018,9.700000000000003,73.75999999999999
2743,39.9,40.0,15.7,52.6,22.2,86.0,24.0,52.6,3,2018-03-30,2018,24.2,84.72
2744,40.1,49.0,20.0,55.6,24.8,86.0,22.0,55.6,3,2018-03-31,2018,20.1,85.84
2745,39.5,55.0,20.4,57.8,25.6,89.0,16.0,57.8,4,2018-04-01,2018,19.1,90.47999999999999
2746,51.7,24.0,14.7,62.1,43.5,52.0,15.0,62.1,4,2018-04-02,2018,37.0,63.92
2747,30.4,23.0,-6.5,43.5,18.6,57.0,9.0,43.4,4,2018-04-03,2018,36.9,74.18
2748,40.7,19.0,0.3,48.8,27.0,36.0,11.0,48.8,4,2018-04-04,2018,40.400000000000006,62.8
2749,44.8,38.0,20.1,57.0,39.6,59.0,22.0,57.0,4,2018-04-05,2018,24.699999999999996,62.72
2750,26.0,81.0,20.9,39.8,17.2,89.0,59.0,39.8,4,2018-04-06,2018,5.100000000000001,65.4
2751,37.3,69.0,27.1,51.3,18.3,89.0,43.0,51.3,4,2018-04-07,2018,10.199999999999996,81.56
2752,40.2,52.0,23.0,47.6,34.3,84.0,29.0,47.6,4,2018-04-08,2018,17.200000000000003,65.1
2753,37.7,48.0,17.7,49.6,28.8,84.0,20.0,49.6,4,2018-04-09,2018,20.000000000000004,75.84
2754,46.0,29.0,14.2,63.2,34.7,46.0,11.0,63.2,4,2018-04-10,2018,31.8,73.1
2755,58.0,19.0,15.9,65.6,50.1,28.0,13.0,65.6,4,2018-04-11,2018,42.1,52.89999999999999
2756,48.5,32.0,15.6,63.9,31.9,75.0,9.0,63.9,4,2018-04-12,2018,32.9,87.75999999999999
2757,30.5,38.0,7.7,35.5,26.0,56.0,26.0,35.5,4,2018-04-13,2018,22.8,52.3
2758,35.8,35.0,9.3,48.9,26.1,60.0,17.0,48.9,4,2018-04-14,2018,26.499999999999996,70.28
2759,40.9,45.0,18.6,57.3,24.1,77.0,16.0,57.3,4,2018-04-15,2018,22.299999999999997,87.16
2760,47.4,36.0,16.4,65.6,27.9,73.0,10.0,65.6,4,2018-04-16,2018,31.0,92.38
2761,41.7,32.0,10.9,53.5,26.6,78.0,12.0,53.5,4,2018-04-17,2018,30.800000000000004,82.66
2762,35.2,29.0,4.6,48.9,25.7,44.0,12.0,48.9,4,2018-04-18,2018,30.6,66.72
2763,38.1,37.0,11.4,54.5,16.9,66.0,18.0,54.5,4,2018-04-19,2018,26.700000000000003,86.88
2764,34.0,67.0,23.5,41.9,28.1,92.0,43.0,41.9,4,2018-04-20,2018,10.5,63.44
2765,31.1,89.0,28.2,36.2,26.7,93.0,81.0,36.2,4,2018-04-21,2018,2.900000000000002,45.82
2766,43.6,66.0,31.1,58.9,27.5,94.0,26.0,58.9,4,2018-04-22,2018,12.5,87.88
2767,45.2,61.0,29.6,64.0,28.5,92.0,21.0,64.0,4,2018-04-23,2018,15.600000000000001,93.06
2768,30.3,89.0,27.4,38.5,27.5,93.0,84.0,38.5,4,2018-04-24,2018,2.900000000000002,46.24
2769,40.8,57.0,22.6,65.2,17.2,89.0,9.0,65.2,4,2018-04-25,2018,18.199999999999996,108.8
2770,44.5,40.0,20.3,53.5,29.5,75.0,22.0,53.5,4,2018-04-26,2018,24.2,75.08
2771,44.6,46.0,20.4,63.2,22.2,85.0,11.0,63.2,4,2018-04-27,2018,24.200000000000003,99.64000000000001
2772,48.3,46.0,25.0,67.9,26.6,77.0,15.0,67.9,4,2018-04-28,2018,23.299999999999997,95.62
2773,58.0,26.0,21.2,67.8,46.5,55.0,12.0,67.8,4,2018-04-29,2018,36.8,68.78
2774,48.9,34.0,18.2,64.5,31.5,76.0,11.0,64.5,4,2018-04-30,2018,30.7,88.4
2775,44.3,63.0,31.6,56.6,37.8,80.0,26.0,56.6,5,2018-05-01,2018,12.699999999999996,70.24000000000001
2776,37.4,87.0,33.9,40.8,32.8,93.0,77.0,40.8,5,2018-05-02,2018,3.5,45.76
2777,36.5,88.0,33.0,45.8,32.2,95.0,65.0,45.8,5,2018-05-03,2018,3.5,56.4
2778,44.6,56.0,26.5,61.6,25.6,93.0,25.0,61.6,5,2018-05-04,2018,18.1,92.47999999999999
2779,49.6,46.0,27.7,64.5,32.2,76.0,20.0,64.5,5,2018-05-05,2018,21.900000000000002,84.46000000000001
2780,51.4,51.0,31.2,67.6,33.4,81.0,20.0,67.6,5,2018-05-06,2018,20.2,88.16
2781,54.5,42.0,25.6,73.2,34.9,82.0,10.0,73.9,5,2018-05-07,2018,28.9,96.22
2782,54.9,37.0,23.8,70.3,33.5,75.0,14.0,73.5,5,2018-05-08,2018,31.099999999999998,90.76
2783,58.3,34.0,26.3,72.8,30.3,77.0,13.0,74.8,5,2018-05-09,2018,31.999999999999996,97.54
2784,56.8,42.0,27.8,74.7,34.1,78.0,13.0,75.8,5,2018-05-10,2018,28.999999999999996,96.0
2785,52.7,71.0,42.9,65.5,41.1,95.0,31.0,65.5,5,2018-05-11,2018,9.800000000000004,79.44
2786,50.0,85.0,45.3,58.7,45.7,95.0,61.0,58.7,5,2018-05-12,2018,4.700000000000003,57.24
2787,49.4,81.0,43.8,56.9,42.8,94.0,63.0,56.9,5,2018-05-13,2018,5.600000000000001,57.260000000000005
2788,49.1,71.0,39.7,58.4,38.6,90.0,49.0,58.4,5,2018-05-14,2018,9.399999999999999,66.56
2789,49.8,64.0,35.9,64.8,31.2,93.0,21.0,64.8,5,2018-05-15,2018,13.899999999999999,91.52000000000001
2790,54.9,47.0,29.3,73.0,35.2,91.0,11.0,75.1,5,2018-05-16,2018,25.599999999999998,98.60000000000001
2791,56.8,36.0,24.0,74.7,34.9,75.0,8.0,74.9,5,2018-05-17,2018,32.8,95.91999999999999
2792,49.3,64.0,36.6,64.8,39.8,91.0,31.0,64.8,5,2018-05-18,2018,12.699999999999996,78.6
2793,41.6,88.0,38.4,45.2,38.5,93.0,79.0,45.2,5,2018-05-19,2018,3.200000000000003,43.74
2794,42.3,84.0,37.8,53.8,36.2,92.0,58.0,53.8,5,2018-05-20,2018,4.5,61.839999999999996
2795,52.5,61.0,35.5,71.1,32.5,95.0,13.0,76.7,5,2018-05-21,2018,17.0,100.11999999999999
2796,51.2,70.0,40.2,69.3,36.8,91.0,28.0,77.2,5,2018-05-22,2018,11.0,87.18
2797,51.7,61.0,37.6,66.3,35.8,91.0,28.0,66.1,5,2018-05-23,2018,14.100000000000001,85.18
2798,56.6,44.0,31.1,75.1,35.2,82.0,18.0,76.2,5,2018-05-24,2018,25.5,94.94
2799,59.2,42.0,32.2,79.2,36.8,79.0,11.0,78.2,5,2018-05-25,2018,27.0,98.88000000000001
2800,63.1,31.0,26.6,79.6,40.8,69.0,8.0,77.9,5,2018-05-26,2018,36.5,92.75999999999999
2801,60.6,39.0,35.0,73.5,47.0,62.0,20.0,77.3,5,2018-05-27,2018,25.6,73.62
2802,49.9,75.0,42.1,60.5,40.6,90.0,52.0,60.5,5,2018-05-28,2018,7.799999999999997,65.58
2803,52.3,57.0,35.7,63.4,39.6,91.0,34.0,63.4,5,2018-05-29,2018,16.599999999999994,76.32
2804,53.6,56.0,35.3,70.8,34.9,90.0,19.0,77.3,5,2018-05-30,2018,18.300000000000004,93.46000000000001
2805,63.4,34.0,32.2,76.3,44.2,72.0,13.0,76.8,5,2018-05-31,2018,31.199999999999996,85.34
2806,61.4,24.0,19.4,73.5,41.2,66.0,10.0,74.3,6,2018-06-01,2018,42.0,84.46000000000001
2807,58.3,26.0,22.9,68.9,43.9,54.0,10.0,75.6,6,2018-06-02,2018,35.4,72.84
2808,55.2,44.0,31.9,73.3,34.0,76.0,23.0,77.1,6,2018-06-03,2018,23.300000000000004,90.38
2809,66.0,26.0,26.4,81.6,46.8,54.0,9.0,79.3,6,2018-06-04,2018,39.6,83.0
2810,64.5,30.0,26.9,85.5,40.5,61.0,9.0,82.3,6,2018-06-05,2018,37.6,95.72
2811,63.9,38.0,35.5,81.6,41.8,64.0,8.0,79.5,6,2018-06-06,2018,28.4,91.96000000000001
2812,65.2,36.0,28.9,84.3,43.5,84.0,6.0,81.4,6,2018-06-07,2018,36.300000000000004,100.88
2813,64.6,22.0,18.9,83.8,39.9,49.0,6.0,81.0,6,2018-06-08,2018,45.699999999999996,91.38000000000001
2814,60.5,27.0,26.1,71.1,48.9,38.0,18.0,74.3,6,2018-06-09,2018,34.4,61.39999999999999
2815,68.3,15.0,14.7,81.6,44.5,46.0,6.0,79.3,6,2018-06-10,2018,53.599999999999994,83.5
2816,64.6,17.0,16.1,78.1,52.5,38.0,6.0,76.6,6,2018-06-11,2018,48.49999999999999,69.12
2817,59.9,37.0,31.1,76.1,36.8,69.0,18.0,76.8,6,2018-06-12,2018,28.799999999999997,89.66
2818,63.6,42.0,35.5,84.1,41.2,79.0,11.0,81.4,6,2018-06-13,2018,28.1,99.38
2819,74.8,20.0,29.6,83.6,54.7,41.0,13.0,80.8,6,2018-06-14,2018,45.199999999999996,70.97999999999999
2820,69.9,27.0,32.2,84.1,52.5,50.0,13.0,81.2,6,2018-06-15,2018,37.7,76.91999999999999
2821,61.5,53.0,42.5,80.1,49.9,89.0,20.0,78.8,6,2018-06-16,2018,19.0,87.03999999999999
2822,54.9,89.0,51.7,60.4,51.0,95.0,70.0,60.4,6,2018-06-17,2018,3.1999999999999957,50.400000000000006
2823,58.5,78.0,51.1,70.1,49.9,95.0,48.0,77.3,6,2018-06-18,2018,7.399999999999999,69.12
2824,57.6,75.0,49.4,68.3,47.7,93.0,52.0,77.1,6,2018-06-19,2018,8.200000000000003,67.36000000000001
2825,56.4,65.0,43.6,68.6,42.2,91.0,31.0,77.4,6,2018-06-20,2018,12.799999999999997,80.0
2826,60.5,58.0,43.5,77.7,41.9,93.0,16.0,78.0,6,2018-06-21,2018,17.0,95.52000000000001
2827,64.2,35.0,31.9,77.4,51.6,76.0,10.0,76.8,6,2018-06-22,2018,32.300000000000004,81.56
2828,60.9,38.0,30.3,79.2,38.5,79.0,10.0,77.6,6,2018-06-23,2018,30.599999999999998,97.54
2829,51.7,77.0,44.3,60.4,43.2,93.0,54.0,60.4,6,2018-06-24,2018,7.400000000000006,63.239999999999995
2830,58.7,51.0,35.5,78.5,37.8,92.0,16.0,77.7,6,2018-06-25,2018,23.200000000000003,100.06
2831,68.3,28.0,26.5,89.7,39.9,75.0,8.0,85.7,6,2018-06-26,2018,41.8,105.92
2832,69.1,26.0,29.2,89.9,47.0,51.0,7.0,85.9,6,2018-06-27,2018,39.89999999999999,90.74000000000001
2833,71.0,25.0,24.3,90.5,45.5,61.0,6.0,86.5,6,2018-06-28,2018,46.7,96.8
2834,73.4,12.0,15.9,84.5,55.9,32.0,6.0,81.6,6,2018-06-29,2018,57.50000000000001,69.96000000000001
2835,55.8,54.0,38.4,66.9,43.8,81.0,26.0,66.9,6,2018-06-30,2018,17.4,74.9
2836,60.4,43.0,30.1,81.4,35.5,87.0,7.0,79.2,7,2018-07-01,2018,30.299999999999997,106.7
2837,65.1,29.0,26.7,85.1,39.5,64.0,8.0,82.0,7,2018-07-02,2018,38.39999999999999,97.76
2838,68.0,28.0,29.5,86.3,44.9,60.0,9.0,82.9,7,2018-07-03,2018,38.5,91.76
2839,65.9,42.0,38.1,84.5,48.2,78.0,9.0,81.5,7,2018-07-04,2018,27.800000000000004,93.13999999999999
2840,62.0,57.0,45.7,74.0,46.8,86.0,31.0,77.5,7,2018-07-05,2018,16.299999999999997,79.0
2841,65.1,45.0,39.4,83.0,42.8,86.0,19.0,80.7,7,2018-07-06,2018,25.699999999999996,96.32000000000001
2842,65.3,47.0,41.5,85.5,46.7,75.0,15.0,82.3,7,2018-07-07,2018,23.799999999999997,92.4
2843,66.8,51.0,43.8,88.6,47.7,82.0,16.0,84.9,7,2018-07-08,2018,23.0,96.66
2844,67.5,49.0,42.1,82.6,49.5,94.0,15.0,80.2,7,2018-07-09,2018,25.4,93.53999999999999
2845,68.8,39.0,39.0,87.6,46.1,74.0,17.0,84.2,7,2018-07-10,2018,29.799999999999997,94.02000000000001
2846,68.9,37.0,38.2,85.9,46.4,78.0,15.0,82.7,7,2018-07-11,2018,30.700000000000003,94.18
2847,60.5,61.0,46.2,75.4,49.5,88.0,28.0,77.6,7,2018-07-12,2018,14.299999999999997,79.5
2848,62.5,56.0,44.4,78.1,43.9,93.0,27.0,78.5,7,2018-07-13,2018,18.1,89.96
2849,67.6,47.0,42.5,84.9,46.2,89.0,22.0,82.1,7,2018-07-14,2018,25.099999999999994,94.82
2850,56.9,78.0,50.0,63.2,50.4,94.0,54.0,63.2,7,2018-07-15,2018,6.899999999999999,59.2
2851,61.3,66.0,47.2,80.7,43.6,96.0,20.0,79.3,7,2018-07-16,2018,14.099999999999994,96.46
2852,62.9,63.0,48.8,78.3,47.4,90.0,33.0,78.9,7,2018-07-17,2018,14.100000000000001,83.42
2853,68.4,41.0,35.3,88.8,46.8,92.0,11.0,84.9,7,2018-07-18,2018,33.10000000000001,103.16
2854,68.0,57.0,51.6,85.8,56.2,76.0,11.0,82.5,7,2018-07-24,2018,16.4,85.0
2855,61.6,69.0,49.8,78.5,49.6,88.0,22.0,78.0,7,2018-07-25,2018,11.800000000000004,84.66
2856,58.9,72.0,48.7,70.9,46.7,94.0,44.0,77.3,7,2018-07-26,2018,10.199999999999996,74.2
2857,61.0,69.0,48.8,79.6,50.5,93.0,19.0,78.4,7,2018-07-27,2018,12.200000000000003,87.74
2858,58.1,71.0,46.8,77.4,46.2,95.0,21.0,77.9,7,2018-07-28,2018,11.300000000000004,89.84
2859,58.0,70.0,46.2,82.2,43.3,95.0,11.0,79.8,7,2018-07-29,2018,11.799999999999997,101.14
2860,58.1,55.0,39.9,70.6,43.2,90.0,28.0,77.3,7,2018-07-30,2018,18.200000000000003,81.72
2861,59.7,49.0,36.7,76.8,37.3,90.0,17.0,77.1,7,2018-07-31,2018,23.0,97.78000000000002
2862,60.3,51.0,39.8,77.9,43.3,80.0,20.0,77.6,8,2018-08-01,2018,20.5,88.20000000000002
2863,64.1,49.0,40.6,84.5,43.3,88.0,18.0,81.7,8,2018-08-02,2018,23.499999999999993,98.4
2864,64.0,47.0,42.0,76.0,56.6,83.0,24.0,77.4,8,2018-08-03,2018,22.0,72.64
2865,68.9,30.0,35.7,81.4,57.8,48.0,19.0,79.5,8,2018-08-04,2018,33.2,66.03999999999999
2866,64.9,47.0,43.0,79.4,53.2,83.0,22.0,78.4,8,2018-08-05,2018,21.900000000000006,80.16000000000001
2867,61.5,64.0,48.3,74.2,46.7,92.0,34.0,77.3,8,2018-08-06,2018,13.200000000000003,80.38
2868,61.5,59.0,44.4,76.7,43.6,93.0,19.0,77.9,8,2018-08-07,2018,17.1,91.73999999999998
2869,59.2,65.0,46.6,75.8,43.1,88.0,33.0,77.6,8,2018-08-08,2018,12.600000000000001,84.5
2870,62.7,51.0,39.8,79.4,43.2,92.0,19.0,78.5,8,2018-08-09,2018,22.900000000000006,94.47999999999999
2871,63.5,45.0,38.9,79.6,43.2,78.0,21.0,78.8,8,2018-08-10,2018,24.6,88.91999999999999
2872,64.2,40.0,35.3,82.2,41.6,77.0,13.0,79.9,8,2018-08-11,2018,28.900000000000006,95.64
2873,63.9,39.0,33.9,83.2,41.5,75.0,12.0,80.4,8,2018-08-12,2018,30.0,96.38
2874,62.3,39.0,33.9,79.4,40.3,72.0,19.0,78.3,8,2018-08-13,2018,28.4,90.18
2875,57.7,64.0,44.7,74.0,43.1,91.0,34.0,77.4,8,2018-08-14,2018,13.0,83.41999999999999
2876,68.7,39.0,35.0,86.7,44.6,95.0,7.0,83.3,8,2018-08-15,2018,33.7,105.78000000000002
2877,62.6,47.0,38.5,79.8,42.3,86.0,16.0,78.8,8,2018-08-16,2018,24.1,94.7
2878,62.6,51.0,41.6,82.4,44.9,77.0,20.0,80.2,8,2018-08-17,2018,21.0,90.02000000000001
2879,58.6,60.0,42.3,73.7,46.7,88.0,26.0,77.4,8,2018-08-18,2018,16.300000000000004,81.32000000000001
2880,53.2,64.0,39.8,65.2,41.1,94.0,37.0,65.2,8,2018-08-19,2018,13.400000000000006,76.62
2881,53.7,60.0,38.0,72.1,33.4,92.0,26.0,77.3,8,2018-08-20,2018,15.700000000000003,94.46
2882,54.6,72.0,44.7,70.3,45.2,93.0,33.0,77.3,8,2018-08-21,2018,9.899999999999999,78.7
2883,58.4,67.0,45.7,69.6,45.2,95.0,37.0,77.4,8,2018-08-22,2018,12.699999999999996,77.28
2884,63.3,39.0,35.5,74.7,49.5,74.0,19.0,76.3,8,2018-08-23,2018,27.799999999999997,77.0
2885,66.9,27.0,29.5,84.5,53.5,44.0,10.0,81.5,8,2018-08-24,2018,37.400000000000006,75.24000000000001
2886,64.0,38.0,35.2,84.0,45.8,69.0,15.0,81.1,8,2018-08-25,2018,28.799999999999997,89.64000000000001
2887,67.9,34.0,36.2,79.0,53.2,74.0,15.0,77.8,8,2018-08-26,2018,31.700000000000003,79.03999999999999
2888,66.1,31.0,32.8,76.7,53.1,56.0,16.0,76.8,8,2018-08-27,2018,33.3,70.0
2889,55.1,55.0,38.2,67.3,41.9,80.0,34.0,67.3,8,2018-08-28,2018,16.9,73.96000000000001
2890,59.0,44.0,27.6,81.8,35.9,93.0,10.0,79.5,8,2018-08-29,2018,31.4,107.78
2891,61.7,26.0,22.4,82.2,38.0,58.0,11.0,79.7,8,2018-08-30,2018,39.300000000000004,93.12
2892,61.0,30.0,27.1,78.1,39.9,62.0,14.0,77.1,8,2018-08-31,2018,33.9,87.47999999999999
2893,61.2,34.0,31.5,77.7,46.5,55.0,21.0,77.7,9,2018-09-01,2018,29.700000000000003,75.44
2894,56.4,42.0,31.2,77.6,37.5,72.0,15.0,77.3,9,2018-09-02,2018,25.2,92.61999999999999
2895,56.0,47.0,33.9,73.2,42.3,71.0,16.0,76.4,9,2018-09-03,2018,22.1,82.7
2896,54.0,60.0,37.9,74.9,41.1,85.0,19.0,76.9,9,2018-09-04,2018,16.1,89.56
2897,53.8,72.0,44.7,65.6,47.0,88.0,49.0,65.6,9,2018-09-05,2018,9.099999999999994,64.64
2898,51.8,74.0,43.0,68.1,40.2,92.0,41.0,77.5,9,2018-09-06,2018,8.799999999999997,78.25999999999999
2899,53.0,70.0,41.8,70.1,34.4,93.0,34.0,77.5,9,2018-09-07,2018,11.200000000000003,88.94
2900,57.7,55.0,37.8,75.8,37.9,94.0,17.0,76.8,9,2018-09-08,2018,19.900000000000006,97.62
2901,62.8,36.0,33.5,77.2,46.4,58.0,17.0,77.1,9,2018-09-09,2018,29.299999999999997,77.56
2902,59.5,37.0,28.3,87.2,36.6,71.0,7.0,83.7,9,2018-09-10,2018,31.2,105.64
2903,73.4,10.0,12.5,83.2,56.5,22.0,6.0,80.5,9,2018-09-13,2018,60.900000000000006,64.46000000000001
2904,69.1,12.0,12.2,81.6,49.2,35.0,5.0,79.3,9,2018-09-14,2018,56.89999999999999,75.19999999999999
2905,63.1,25.0,22.9,81.8,40.9,54.0,9.0,79.4,9,2018-09-15,2018,40.2,89.10000000000001
2906,64.8,29.0,28.3,83.8,43.5,57.0,10.0,80.9,9,2018-09-16,2018,36.5,89.22
2907,64.8,31.0,31.4,82.4,48.2,51.0,15.0,79.9,9,2018-09-17,2018,33.4,79.16
2908,62.4,42.0,35.2,83.6,41.5,74.0,12.0,80.8,9,2018-09-18,2018,27.199999999999996,96.42
2909,61.0,43.0,35.4,79.6,45.2,77.0,12.0,78.2,9,2018-09-19,2018,25.6,89.8
2910,60.1,37.0,28.4,72.7,47.0,80.0,11.0,74.8,9,2018-09-20,2018,31.700000000000003,82.53999999999999
2911,50.2,58.0,34.3,68.4,31.0,86.0,33.0,76.9,9,2018-09-21,2018,15.900000000000006,88.48
2912,55.6,33.0,17.3,77.0,31.8,80.0,8.0,75.8,9,2018-09-22,2018,38.3,103.11999999999999
2913,57.5,25.0,20.2,75.8,36.8,47.0,13.0,75.8,9,2018-09-23,2018,37.3,83.24000000000001
2914,55.5,41.0,31.1,68.1,44.6,69.0,20.0,73.8,9,2018-09-24,2018,24.4,73.14
2915,47.6,40.0,22.8,59.2,35.6,70.0,18.0,59.2,9,2018-09-25,2018,24.8,74.32
2916,48.1,39.0,17.2,69.1,26.1,86.0,7.0,70.7,9,2018-09-26,2018,30.900000000000002,103.44
2917,58.0,18.0,14.2,73.5,42.5,38.0,12.0,74.5,9,2018-09-27,2018,43.8,72.36000000000001
2918,39.4,71.0,30.3,47.6,30.9,86.0,38.0,47.6,9,2018-09-28,2018,9.099999999999998,65.98
2919,57.6,33.0,20.9,78.3,33.4,88.0,9.0,76.8,9,2018-09-29,2018,36.7,105.33999999999999
2920,53.7,46.0,28.6,75.8,39.6,80.0,7.0,76.5,9,2018-09-30,2018,25.1,94.47999999999999
2921,56.7,42.0,32.4,70.9,40.1,77.0,21.0,75.0,10,2018-10-01,2018,24.300000000000004,82.96000000000001
2922,60.4,46.0,39.4,67.3,50.1,63.0,35.0,67.3,10,2018-10-02,2018,21.0,59.28
2923,59.8,46.0,37.9,72.3,44.3,70.0,25.0,76.3,10,2018-10-03,2018,21.9,76.2
2924,48.6,58.0,33.0,59.2,37.9,84.0,26.0,59.2,10,2018-10-04,2018,15.600000000000001,74.18
2925,50.0,54.0,32.6,62.0,35.9,92.0,27.0,62.0,10,2018-10-05,2018,17.4,81.5
2926,38.7,84.0,34.1,46.0,33.5,92.0,65.0,46.0,10,2018-10-06,2018,4.600000000000001,54.22
2927,38.6,87.0,34.9,50.7,35.3,93.0,58.0,50.7,10,2018-10-07,2018,3.700000000000003,60.00000000000001
2928,32.6,91.0,30.1,36.0,30.3,93.0,85.0,36.0,10,2018-10-08,2018,2.5,40.58
2929,31.2,89.0,28.3,36.2,28.4,92.0,76.0,36.2,10,2018-10-09,2018,2.8999999999999986,45.56
2930,26.5,89.0,23.7,30.0,24.1,92.0,86.0,30.0,10,2018-10-10,2018,2.8000000000000007,40.06
2931,33.3,77.0,26.3,49.1,21.6,90.0,51.0,49.1,10,2018-10-11,2018,6.9999999999999964,73.53999999999999
2932,44.1,39.0,19.3,55.7,33.4,85.0,22.0,55.7,10,2018-10-12,2018,24.8,76.98
2933,46.3,37.0,18.3,56.3,25.0,89.0,20.0,56.3,10,2018-10-13,2018,27.999999999999996,88.13999999999999
2934,17.9,83.0,13.7,25.0,7.4,89.0,78.0,25.0,10,2018-10-14,2018,4.199999999999999,53.56
2935,19.9,69.0,10.8,42.1,-0.0,82.0,41.0,42.1,10,2018-10-15,2018,9.099999999999998,88.86000000000001
2936,31.1,68.0,20.6,49.8,15.7,87.0,39.0,49.8,10,2018-10-16,2018,10.5,83.38
2937,34.7,69.0,24.5,50.5,21.1,90.0,41.0,50.5,10,2018-10-17,2018,10.200000000000003,79.03999999999999
2938,40.3,59.0,23.4,62.1,23.2,91.0,16.0,62.1,10,2018-10-18,2018,16.9,97.9
2939,44.9,46.0,22.9,60.1,29.1,79.0,18.0,60.1,10,2018-10-19,2018,22.0,84.96000000000001
2940,40.7,56.0,23.0,61.5,23.5,87.0,21.0,61.5,10,2018-10-20,2018,17.700000000000003,93.75999999999999
2941,48.9,43.0,24.1,67.1,26.1,83.0,19.0,67.1,10,2018-10-21,2018,24.799999999999997,96.03999999999999
2942,45.3,55.0,27.6,66.1,29.4,87.0,21.0,66.1,10,2018-10-22,2018,17.699999999999996,92.46000000000001
2943,43.8,65.0,31.2,62.4,31.9,85.0,20.0,62.4,10,2018-10-23,2018,12.599999999999998,85.9
2944,45.9,53.0,27.5,57.3,35.9,81.0,23.0,57.2,10,2018-10-24,2018,18.4,74.28
2945,46.7,40.0,22.7,61.8,35.0,60.0,19.0,61.8,10,2018-10-25,2018,24.000000000000004,73.56
2946,48.4,35.0,21.6,58.7,42.6,48.0,19.0,58.7,10,2018-10-26,2018,26.799999999999997,58.54
2947,53.3,37.0,26.6,64.5,38.3,78.0,24.0,64.5,10,2018-10-27,2018,26.699999999999996,77.64000000000001
2948,49.4,48.0,25.2,67.3,30.9,90.0,19.0,67.3,10,2018-10-28,2018,24.2,93.96
2949,56.1,21.0,16.0,66.8,40.3,59.0,13.0,66.8,10,2018-10-29,2018,40.1,75.06
2950,31.5,87.0,28.2,40.3,27.8,92.0,60.0,40.2,10,2018-10-30,2018,3.3000000000000007,56.019999999999996
2951,30.8,75.0,22.8,40.2,22.9,92.0,22.0,40.2,10,2018-10-31,2018,8.0,74.5
2952,36.5,46.0,17.6,43.6,30.7,63.0,34.0,43.6,11,2018-11-01,2018,18.9,55.34
2953,43.6,51.0,26.3,51.0,34.0,77.0,34.0,51.0,11,2018-11-02,2018,17.3,64.48
2954,35.8,62.0,23.5,46.8,29.5,84.0,27.0,46.8,11,2018-11-03,2018,12.299999999999997,69.82
2955,36.1,52.0,20.1,41.3,29.1,73.0,43.0,41.3,11,2018-11-04,2018,16.0,55.0
2956,34.5,48.0,15.9,40.9,27.0,80.0,27.0,40.9,11,2018-11-05,2018,18.6,64.97999999999999
2957,30.1,46.0,10.5,38.0,22.4,76.0,23.0,38.0,11,2018-11-06,2018,19.6,66.68
2958,26.1,57.0,10.8,38.3,16.5,80.0,22.0,38.3,11,2018-11-07,2018,15.3,74.68
